Meter,Day,Hr,Usage
7312,302,9,0.3389999999999999
7312,303,9,0.385
7312,304,9,0.208
7312,305,9,0.352
7312,306,9,0.376
7312,307,9,0.179
7312,308,9,0.554
7312,309,9,0.161
7312,310,9,0.367
7312,311,9,0.806
7312,312,9,0.555
7312,313,9,0.517
7312,314,9,0.208
7312,315,9,0.485
7312,316,9,0.451
7312,317,9,0.307
7312,318,9,0.342
7312,319,9,0.537
7312,320,9,0.4669999999999999
7312,321,9,0.3429999999999999
7312,322,9,0.355
7312,323,9,2.295
7312,324,9,0.198
7312,325,9,0.474
7312,326,9,0.7929999999999999
7312,327,9,0.53
7312,328,9,0.419
7312,329,9,0.491
7312,330,9,0.147
7312,331,9,0.477
7312,332,9,0.586
7312,333,9,1.346
7312,334,9,0.424
7312,335,9,0.418
7312,336,9,0.261
7312,337,9,1.098
7312,338,9,0.6990000000000001
7312,339,9,0.444
7312,340,9,0.54
7312,341,9,0.5720000000000001
7312,342,9,0.163
7312,343,9,0.412
7312,344,9,0.244
7312,345,9,0.29
7312,346,9,0.274
7312,347,9,0.8380000000000001
7312,348,9,0.524
7312,349,9,0.354
7312,350,9,0.517
7312,351,9,0.494
7312,352,9,0.496
7312,353,9,0.633
7312,354,9,1.19
7312,355,9,0.686
7312,356,9,0.3369999999999999
7312,357,9,0.437
7312,358,9,0.38
7312,359,9,0.635
7312,360,9,0.609
7312,361,9,0.8160000000000001
7312,362,9,0.601
7312,363,9,0.489
7312,364,9,0.703
7312,365,9,0.429
7312,366,9,0.489
7312,367,9,0.382
7312,368,9,2.18
7312,369,9,0.407
7312,370,9,0.485
7312,371,9,0.476
7312,372,9,0.359
7312,373,9,0.436
7312,374,9,0.677
7312,375,9,0.908
7312,376,9,0.4479999999999999
7312,377,9,0.718
7312,378,9,0.659
7312,379,9,0.365
7312,380,9,0.439
7312,381,9,0.388
7312,382,9,0.629
7312,383,9,0.13
7312,384,9,1.905
7312,385,9,0.4559999999999999
7312,386,9,0.7969999999999999
7312,387,9,0.271
7312,388,9,0.3279999999999999
7312,389,9,0.7230000000000001
7312,390,9,0.843
7312,391,9,0.394
7312,392,9,0.388
7312,393,9,0.401
7312,394,9,0.284
7312,395,9,0.256
7312,396,9,0.973
7312,397,9,0.4409999999999999
7312,398,9,0.315
7312,399,9,0.499
7312,400,9,0.523
7312,401,9,0.142
7312,402,9,0.505
7312,403,9,0.117
7312,404,9,1.391
7312,405,9,1.171
7312,406,9,0.498
7312,407,9,0.255
7312,408,9,0.382
7312,409,9,0.8280000000000001
7312,410,9,1.089
7312,411,9,0.258
7312,412,9,0.4639999999999999
7312,413,9,0.442
7312,414,9,0.292
7312,415,9,0.293
7312,416,9,0.722
7312,417,9,0.5840000000000001
7312,418,9,0.291
7312,419,9,1.4700000000000002
7312,420,9,0.434
7312,421,9,0.367
7312,422,9,0.292
7312,423,9,0.554
7312,424,9,1.213
7312,425,9,0.45
7312,426,9,0.15
7312,427,9,0.261
7312,428,9,0.276
7312,429,9,0.267
7312,430,9,0.25
7312,431,9,0.681
7312,432,9,0.26
7312,433,9,0.143
7312,434,9,0.371
7312,435,9,0.226
7312,436,9,0.273
7312,437,9,0.562
7312,438,9,0.553
7312,439,9,0.309
7312,440,9,0.422
7312,441,9,0.8959999999999999
7312,442,9,0.55
7312,443,9,0.139
7312,444,9,2.462
7312,445,9,0.276
7312,446,9,0.182
7312,447,9,0.5619999999999999
7312,448,9,0.5569999999999999
7312,449,9,0.18
7312,450,9,0.182
7312,451,9,0.141
7312,452,9,0.137
7312,453,9,0.758
7312,454,9,0.525
7312,455,9,0.304
7312,456,9,0.356
7312,457,9,0.319
7312,458,9,0.7949999999999999
7312,459,9,0.764
7312,460,9,0.4519999999999999
7312,461,9,0.404
7312,462,9,0.135
7312,463,9,0.253
7312,464,9,0.135
7312,465,9,0.279
7312,466,9,0.317
7312,467,9,0.275
7312,468,9,0.245
7312,469,9,0.277
7312,470,9,0.261
7312,471,9,0.27
7312,472,9,0.226
7312,473,9,0.4389999999999999
7312,474,9,0.208
7312,475,9,1.13
7312,476,9,0.16
7312,477,9,0.141
7312,478,9,0.235
7312,479,9,0.429
7312,480,9,0.391
7312,481,9,0.284
7312,482,9,0.2
7312,483,9,0.254
7312,484,9,0.255
7312,485,9,0.152
7312,486,9,0.253
7312,487,9,0.404
7312,488,9,0.194
7312,489,9,0.137
7312,490,9,0.253
7312,491,9,0.461
7312,492,9,1.803
7312,493,9,0.136
7312,494,9,0.4579999999999999
7312,495,9,0.356
7312,496,9,0.124
7312,497,9,0.3409999999999999
7312,498,9,0.281
7312,499,9,0.318
7312,500,9,0.184
7312,501,9,2.105
7312,502,9,0.204
7312,503,9,0.151
7312,504,9,0.132
7312,505,9,0.137
7312,506,9,0.182
7312,507,9,0.1659999999999999
7312,508,9,0.36
7312,509,9,1.087
7312,510,9,0.203
7312,511,9,0.492
7312,512,9,0.297
7312,513,9,0.157
7312,514,9,0.293
7312,515,9,0.434
7312,516,9,0.184
7312,517,9,0.174
7312,518,9,0.353
7312,519,9,0.6
7312,520,9,0.309
7312,521,9,0.262
7312,522,9,0.5309999999999999
7312,523,9,0.38
7312,524,9,0.153
7312,525,9,0.213
7312,526,9,0.36
7312,527,9,0.389
7312,528,9,0.219
7312,529,9,0.372
7312,530,9,1.1
7312,531,9,0.177
7312,532,9,0.373
7312,533,9,0.204
7312,534,9,0.54
7312,535,9,0.6799999999999999
7312,536,9,1.2759999999999998
7312,537,9,0.5
7312,538,9,0.768
7312,539,9,0.246
7312,540,9,0.41
7312,541,9,0.204
7312,542,9,0.373
7312,543,9,0.355
7312,544,9,0.236
7312,545,9,0.421
7312,546,9,0.3329999999999999
7312,547,9,0.323
7312,548,9,0.3399999999999999
7312,549,9,0.498
7312,550,9,0.418
7312,551,9,0.184
7312,552,9,0.208
7312,553,9,0.284
7312,554,9,0.237
7312,555,9,0.214
7312,556,9,0.171
7312,557,9,0.777
7312,558,9,0.48
7312,559,9,0.187
7312,560,9,0.301
7312,561,9,0.302
7312,562,9,0.172
7312,563,9,0.185
7312,564,9,1.32
7312,565,9,0.194
7312,566,9,0.402
7312,567,9,0.195
7312,568,9,0.337
7312,569,9,0.172
7312,570,9,0.3269999999999999
7312,571,9,0.47
7312,572,9,0.156
7312,573,9,2.208
7312,574,9,0.194
7312,575,9,0.236
7312,576,9,0.25
7312,577,9,0.471
7312,578,9,0.6930000000000001
7312,579,9,0.399
7312,580,9,0.164
7312,581,9,0.1659999999999999
7312,582,9,0.173
7312,583,9,0.164
7312,584,9,0.189
7312,585,9,0.529
7312,586,9,0.25
7312,587,9,0.218
7312,588,9,0.492
7312,589,9,0.157
7312,590,9,0.305
7312,591,9,0.88
7312,592,9,0.429
7312,593,9,0.153
7312,594,9,0.441
7312,595,9,0.1599999999999999
7312,596,9,0.173
7312,597,9,0.156
7312,598,9,0.156
7312,599,9,0.378
7312,600,9,0.155
7312,601,9,0.154
7312,602,9,0.176
7312,603,9,0.157
7312,604,9,0.19
7312,605,9,0.455
7312,606,9,0.5489999999999999
7312,607,9,0.3309999999999999
7312,608,9,0.153
7312,609,9,0.208
7312,610,9,0.301
7312,611,9,0.189
7312,612,9,0.214
7312,613,9,0.463
7312,614,9,0.346
7312,615,9,0.18
7312,616,9,0.282
7312,617,9,4.199
7312,618,9,0.497
7312,619,9,0.764
7312,620,9,0.57
7312,621,9,0.291
7312,622,9,0.267
7312,623,9,0.182
7312,624,9,0.2299999999999999
7312,625,9,0.2779999999999999
7312,626,9,0.522
7312,627,9,1.081
7312,628,9,0.147
7312,629,9,0.143
7312,630,9,0.164
7312,631,9,0.179
7312,632,9,0.192
7312,633,9,0.401
7312,634,9,0.331
7312,635,9,0.159
7312,636,9,0.206
7312,637,9,0.185
7312,638,9,1.176
7312,639,9,0.299
7312,640,9,0.294
7312,641,9,1.275
7312,642,9,0.329
7312,643,9,0.233
7312,644,9,0.191
7312,645,9,0.173
7312,646,9,0.216
7312,647,9,0.155
7312,648,9,0.652
7312,649,9,0.176
7312,650,9,0.157
7312,651,9,0.575
7312,652,9,0.321
7312,653,9,0.267
7312,654,9,0.132
7312,655,9,0.446
7312,656,9,0.461
7312,657,9,0.36
7312,658,9,0.51
7312,659,9,0.501
7312,660,9,0.593
7312,661,9,0.544
7312,662,9,0.4599999999999999
7312,663,9,0.312
7312,664,9,0.453
7312,665,9,0.547
7312,666,9,0.311
7312,667,9,0.271
7312,668,9,0.143
7312,669,9,0.782
7312,670,9,0.318
7312,671,9,0.621
7312,672,9,0.304
7312,673,9,0.179
7312,674,9,0.412
7312,675,9,0.214
7312,676,9,0.519
7312,677,9,4.115
7312,678,9,0.54
7312,679,9,0.208
7312,680,9,0.702
7312,681,9,0.738
7312,682,9,0.976
7312,683,9,0.6
7312,684,9,0.417
7312,685,9,0.245
7312,686,9,0.3309999999999999
7312,687,9,0.3229999999999999
7312,688,9,0.302
7312,689,9,2.009
7312,690,9,0.744
7312,691,9,0.165
7312,692,9,0.264
7312,693,9,0.265
7312,694,9,0.409
7312,695,9,0.422
7312,696,9,0.351
7312,697,9,0.946
7312,698,9,0.5780000000000001
7312,699,9,0.683
7312,700,9,2.374
7312,701,9,0.56
7312,702,9,0.5529999999999999
7312,703,9,0.498
7312,704,9,1.195
7312,705,9,0.5760000000000001
7312,706,9,0.894
7312,707,9,0.479
7312,708,9,2.725
7312,709,9,0.401
7312,710,9,0.304
7312,711,9,0.32
7312,712,9,1.008
7312,713,9,0.639
7312,714,9,2.236
7312,715,9,0.6519999999999999
7312,716,9,0.683
7312,717,9,0.656
7312,718,9,4.23
7312,719,9,0.5760000000000001
7312,720,9,0.698
7312,721,9,0.444
7312,722,9,0.599
7312,723,9,0.434
7312,724,9,0.6699999999999999
7312,725,9,3.513
7312,726,9,2.186
7312,727,9,0.7789999999999999
7312,728,9,0.433
7312,729,9,0.627
7312,730,9,0.84
7313,195,9,0.26
7313,196,9,0.133
7313,197,9,0.72
7313,198,9,0.323
7313,199,9,0.519
7313,200,9,2.3040000000000003
7313,201,9,2.121
7313,202,9,0.121
7313,203,9,0.1159999999999999
7313,204,9,0.097
7313,205,9,0.123
7313,206,9,0.652
7313,207,9,0.41
7313,208,9,0.302
7313,209,9,0.6539999999999999
7313,210,9,0.127
7313,211,9,0.2299999999999999
7313,212,9,4.285
7313,213,9,1.391
7313,214,9,0.5630000000000001
7313,215,9,1.725
7313,216,9,0.09
7313,217,9,0.149
7313,218,9,0.316
7313,219,9,0.128
7313,220,9,1.21
7313,221,9,2.21
7313,222,9,0.178
7313,223,9,0.704
7313,224,9,0.364
7313,225,9,0.108
7313,226,9,0.127
7313,227,9,0.465
7313,228,9,0.538
7313,229,9,0.124
7313,230,9,0.275
7313,231,9,0.2009999999999999
7313,232,9,0.392
7313,233,9,0.156
7313,234,9,0.1689999999999999
7313,235,9,0.4659999999999999
7313,236,9,0.165
7313,237,9,2.74
7313,238,9,1.242
7313,239,9,0.119
7313,240,9,0.39
7313,241,9,0.7759999999999999
7313,242,9,0.3359999999999999
7313,243,9,0.097
7313,244,9,0.092
7313,245,9,0.08
7313,246,9,0.165
7313,247,9,0.401
7313,248,9,0.229
7313,249,9,1.576
7313,250,9,0.095
7313,251,9,0.1169999999999999
7313,252,9,0.225
7313,253,9,0.109
7313,254,9,0.255
7313,255,9,0.163
7313,256,9,0.131
7313,257,9,0.184
7313,258,9,0.208
7313,259,9,0.102
7313,260,9,0.1149999999999999
7313,261,9,0.093
7313,262,9,0.439
7313,263,9,1.367
7313,264,9,0.202
7313,265,9,0.247
7313,266,9,1.09
7313,267,9,0.099
7313,268,9,0.1669999999999999
7313,269,9,2.516
7313,270,9,0.14
7313,271,9,0.092
7313,272,9,0.105
7313,273,9,0.1119999999999999
7313,274,9,0.1159999999999999
7313,275,9,0.079
7313,276,9,1.214
7313,277,9,0.924
7313,278,9,0.292
7313,279,9,0.163
7313,280,9,0.098
7313,281,9,0.083
7313,282,9,0.301
7313,283,9,0.092
7313,284,9,0.29
7313,285,9,0.118
7313,286,9,0.096
7313,287,9,0.094
7313,288,9,0.109
7313,289,9,0.101
7313,290,9,0.7010000000000001
7313,291,9,0.42
7313,292,9,0.0819999999999999
7313,293,9,0.111
7313,294,9,0.09
7313,295,9,0.129
7313,296,9,0.132
7313,297,9,0.111
7313,298,9,1.154
7313,299,9,0.428
7313,300,9,0.4679999999999999
7313,301,9,0.111
7313,302,9,0.389
7313,303,9,0.1689999999999999
7313,304,9,4.345
7313,305,9,0.8839999999999999
7313,306,9,0.114
7313,307,9,0.114
7313,308,9,0.234
7313,309,9,0.12
7313,310,9,0.283
7313,311,9,0.416
7313,312,9,0.7
7313,313,9,0.214
7313,314,9,0.104
7313,315,9,0.121
7313,316,9,0.11
7313,317,9,0.325
7313,318,9,0.4679999999999999
7313,319,9,1.161
7313,320,9,0.158
7313,321,9,0.108
7313,322,9,0.108
7313,323,9,0.106
7313,324,9,0.106
7313,325,9,0.907
7313,326,9,1.05
7313,327,9,0.155
7313,328,9,0.4559999999999999
7313,329,9,0.087
7313,330,9,0.0849999999999999
7313,331,9,0.103
7313,332,9,0.922
7313,333,9,2.825
7313,334,9,0.092
7313,335,9,0.114
7313,336,9,0.239
7313,337,9,0.3149999999999999
7313,338,9,0.096
7313,339,9,0.763
7313,340,9,0.815
7313,341,9,0.103
7313,342,9,0.321
7313,343,9,0.108
7313,344,9,0.362
7313,345,9,0.154
7313,346,9,0.206
7313,347,9,0.941
7313,348,9,0.244
7313,349,9,0.246
7313,350,9,0.099
7313,351,9,0.172
7313,352,9,0.194
7313,353,9,0.287
7313,354,9,3.441
7313,355,9,0.075
7313,356,9,0.832
7313,357,9,0.091
7313,358,9,0.491
7313,359,9,1.608
7313,360,9,1.254
7313,361,9,0.4529999999999999
7313,362,9,0.407
7313,363,9,0.772
7313,364,9,0.657
7313,365,9,0.387
7313,366,9,1.307
7313,367,9,2.068
7313,368,9,0.075
7313,369,9,1.196
7313,370,9,1.086
7313,371,9,1.849
7313,372,9,0.42
7313,373,9,0.204
7313,374,9,0.267
7313,375,9,0.922
7313,376,9,0.597
7313,377,9,0.194
7313,378,9,0.544
7313,379,9,0.761
7313,380,9,0.094
7313,381,9,0.079
7313,382,9,0.069
7313,383,9,0.071
7313,384,9,0.249
7313,385,9,0.0849999999999999
7313,386,9,0.09
7313,387,9,0.25
7313,388,9,0.546
7313,389,9,2.286
7313,390,9,0.092
7313,391,9,0.086
7313,392,9,0.06
7313,393,9,0.419
7313,394,9,0.558
7313,395,9,0.404
7313,396,9,2.295
7313,397,9,0.0829999999999999
7313,398,9,0.211
7313,399,9,0.095
7313,400,9,0.078
7313,401,9,0.594
7313,402,9,1.494
7313,403,9,0.321
7313,404,9,0.086
7313,405,9,0.072
7313,406,9,0.245
7313,407,9,0.099
7313,408,9,0.079
7313,409,9,0.65
7313,410,9,0.64
7313,411,9,0.473
7313,412,9,0.073
7313,413,9,0.095
7313,414,9,0.291
7313,415,9,0.264
7313,416,9,0.346
7313,417,9,0.867
7313,418,9,0.101
7313,419,9,0.103
7313,420,9,0.142
7313,421,9,0.0809999999999999
7313,422,9,0.074
7313,423,9,0.287
7313,424,9,1.298
7313,425,9,0.13
7313,426,9,0.1979999999999999
7313,427,9,0.079
7313,428,9,0.264
7313,429,9,0.101
7313,430,9,0.2269999999999999
7313,431,9,1.589
7313,432,9,0.4279999999999999
7313,433,9,0.434
7313,434,9,0.156
7313,435,9,1.392
7313,436,9,0.209
7313,437,9,0.108
7313,438,9,0.08
7313,439,9,0.103
7313,440,9,0.239
7313,441,9,2.102
7313,442,9,0.177
7313,443,9,0.363
7313,444,9,0.579
7313,445,9,1.457
7313,446,9,0.098
7313,447,9,0.083
7313,448,9,0.077
7313,449,9,0.126
7313,450,9,0.103
7313,451,9,1.3199999999999998
7313,452,9,0.5609999999999999
7313,453,9,0.1129999999999999
7313,454,9,0.269
7313,455,9,0.278
7313,456,9,0.423
7313,457,9,0.261
7313,458,9,0.777
7313,459,9,0.622
7313,460,9,1.325
7313,461,9,1.077
7313,462,9,0.0839999999999999
7313,463,9,0.103
7313,464,9,0.791
7313,465,9,0.192
7313,466,9,0.344
7313,467,9,0.09
7313,468,9,0.091
7313,469,9,0.37
7313,470,9,0.082
7313,471,9,0.145
7313,472,9,0.428
7313,473,9,0.829
7313,474,9,0.3389999999999999
7313,475,9,0.075
7313,476,9,0.479
7313,477,9,0.099
7313,478,9,0.187
7313,479,9,0.256
7313,480,9,0.259
7313,481,9,1.17
7313,482,9,0.109
7313,483,9,0.093
7313,484,9,0.08
7313,485,9,0.295
7313,486,9,0.22
7313,487,9,0.517
7313,488,9,0.604
7313,489,9,0.5680000000000001
7313,490,9,0.401
7313,491,9,0.086
7313,492,9,0.296
7313,493,9,1.5679999999999998
7313,494,9,1.033
7313,495,9,0.127
7313,496,9,0.096
7313,497,9,0.307
7313,498,9,0.0839999999999999
7313,499,9,0.079
7313,500,9,0.631
7313,501,9,0.8240000000000001
7313,502,9,0.1639999999999999
7313,503,9,0.109
7313,504,9,0.241
7313,505,9,0.074
7313,506,9,0.1
7313,507,9,0.173
7313,508,9,0.831
7313,509,9,0.091
7313,510,9,0.0849999999999999
7313,511,9,0.104
7313,512,9,0.1
7313,513,9,0.103
7313,514,9,0.494
7313,515,9,0.618
7313,516,9,0.273
7313,517,9,0.1149999999999999
7313,518,9,0.103
7313,519,9,0.0829999999999999
7313,520,9,0.284
7313,521,9,0.399
7313,522,9,0.759
7313,523,9,0.62
7313,524,9,0.107
7313,525,9,0.4039999999999999
7313,526,9,0.0839999999999999
7313,527,9,0.3339999999999999
7313,528,9,0.347
7313,529,9,0.617
7313,530,9,0.131
7313,531,9,0.615
7313,532,9,0.253
7313,533,9,0.086
7313,534,9,0.1
7313,535,9,0.356
7313,536,9,0.395
7313,537,9,5.545999999999999
7313,538,9,0.278
7313,539,9,0.214
7313,540,9,0.102
7313,541,9,0.123
7313,542,9,2.885
7313,543,9,0.906
7313,544,9,0.098
7313,545,9,0.371
7313,546,9,0.3429999999999999
7313,547,9,0.269
7313,548,9,0.094
7313,549,9,0.4599999999999999
7313,550,9,0.513
7313,551,9,0.291
7313,552,9,0.119
7313,553,9,0.267
7313,554,9,0.1699999999999999
7313,555,9,0.205
7313,556,9,0.242
7313,557,9,0.961
7313,558,9,0.097
7313,559,9,0.241
7313,560,9,0.0839999999999999
7313,561,9,0.1
7313,562,9,0.099
7313,563,9,0.32
7313,564,9,0.726
7313,565,9,0.153
7313,566,9,1.308
7313,567,9,0.097
7313,568,9,1.793
7313,569,9,0.1169999999999999
7313,570,9,0.254
7313,571,9,0.499
7313,572,9,0.286
7313,573,9,0.121
7313,574,9,0.364
7313,575,9,0.307
7313,576,9,0.118
7313,577,9,0.141
7313,578,9,0.578
7313,579,9,0.248
7313,580,9,0.3259999999999999
7313,581,9,0.349
7313,582,9,0.13
7313,583,9,0.215
7313,584,9,0.63
7313,585,9,0.6539999999999999
7313,586,9,0.295
7313,587,9,0.382
7313,588,9,0.239
7313,589,9,0.325
7313,590,9,0.121
7313,591,9,0.372
7313,592,9,3.1580000000000004
7313,593,9,0.387
7313,594,9,0.618
7313,595,9,0.267
7313,596,9,0.1679999999999999
7313,597,9,0.14
7313,598,9,0.1119999999999999
7313,599,9,0.348
7313,600,9,1.816
7313,601,9,1.217
7313,602,9,0.7530000000000001
7313,603,9,0.372
7313,604,9,0.26
7313,605,9,3.055
7313,606,9,3.229
7313,607,9,0.106
7313,608,9,0.1139999999999999
7313,609,9,0.109
7313,610,9,0.079
7313,611,9,0.446
7313,612,9,0.7050000000000001
7313,613,9,0.718
7313,614,9,0.084
7313,615,9,0.11
7313,616,9,0.3989999999999999
7313,617,9,0.4489999999999999
7313,618,9,0.534
7313,619,9,0.177
7313,620,9,0.587
7313,621,9,0.482
7313,622,9,0.317
7313,623,9,0.0849999999999999
7313,624,9,0.163
7313,625,9,0.282
7313,626,9,0.536
7313,627,9,1.311
7313,628,9,0.105
7313,629,9,2.127
7313,630,9,0.107
7313,631,9,0.063
7313,632,9,0.346
7313,633,9,0.074
7313,634,9,0.068
7313,635,9,0.068
7313,636,9,1.074
7313,637,9,1.966
7313,638,9,0.808
7313,639,9,0.097
7313,640,9,0.317
7313,641,9,2.008
7313,642,9,0.09
7313,643,9,0.084
7313,644,9,0.103
7313,645,9,0.106
7313,646,9,0.231
7313,647,9,1.5650000000000002
7313,648,9,0.85
7313,649,9,0.109
7313,650,9,0.101
7313,651,9,0.0799999999999999
7313,652,9,0.134
7313,653,9,0.3259999999999999
7313,654,9,0.108
7313,655,9,1.906
7313,656,9,0.107
7313,657,9,0.11
7313,658,9,0.0839999999999999
7313,659,9,0.079
7313,660,9,0.089
7313,661,9,0.272
7313,662,9,0.092
7313,663,9,0.079
7313,664,9,0.5780000000000001
7313,665,9,0.103
7313,666,9,0.2239999999999999
7313,667,9,0.411
7313,668,9,0.478
7313,669,9,1.364
7313,670,9,0.074
7313,671,9,0.102
7313,672,9,0.086
7313,673,9,0.1649999999999999
7313,674,9,0.398
7313,675,9,0.379
7313,676,9,0.605
7313,677,9,0.075
7313,678,9,0.0829999999999999
7313,679,9,0.227
7313,680,9,0.165
7313,681,9,0.122
7313,682,9,0.207
7313,683,9,1.61
7313,684,9,0.0829999999999999
7313,685,9,0.354
7313,686,9,0.095
7313,687,9,0.079
7313,688,9,0.1
7313,689,9,0.659
7313,690,9,0.916
7313,691,9,0.827
7313,692,9,0.484
7313,693,9,0.107
7313,694,9,0.219
7313,695,9,0.312
7313,696,9,0.577
7313,697,9,0.732
7313,698,9,0.103
7313,699,9,1.782
7313,700,9,0.237
7313,701,9,0.536
7313,702,9,0.646
7313,703,9,0.716
7313,704,9,0.718
7313,705,9,1.822
7313,706,9,0.577
7313,707,9,0.3359999999999999
7313,708,9,0.096
7313,709,9,0.105
7313,710,9,1.08
7313,711,9,0.932
7313,712,9,0.513
7313,713,9,0.808
7313,714,9,0.616
7313,715,9,0.381
7313,716,9,0.298
7313,717,9,3.518
7313,718,9,1.126
7313,719,9,0.176
7313,720,9,0.282
7313,721,9,0.39
7313,722,9,0.569
7313,723,9,0.477
7313,724,9,0.247
7313,725,9,0.728
7313,726,9,0.541
7313,727,9,0.442
7313,728,9,0.243
7313,729,9,0.3319999999999999
7313,730,9,1.883
7314,195,9,0.548
7314,196,9,0.465
7314,197,9,0.4
7314,198,9,0.687
7314,199,9,0.506
7314,200,9,0.473
7314,201,9,0.477
7314,202,9,0.773
7314,203,9,0.394
7314,204,9,0.835
7314,205,9,1.007
7314,206,9,0.364
7314,207,9,0.606
7314,208,9,0.889
7314,209,9,0.855
7314,210,9,0.4
7314,211,9,0.639
7314,212,9,0.644
7314,213,9,3.52
7314,214,9,0.299
7314,215,9,1.0
7314,216,9,0.4369999999999999
7314,217,9,1.746
7314,218,9,0.357
7314,219,9,0.362
7314,220,9,1.2360000000000002
7314,221,9,1.2160000000000002
7314,222,9,1.0750000000000002
7314,223,9,0.344
7314,224,9,0.837
7314,225,9,0.345
7314,226,9,0.512
7314,227,9,0.724
7314,228,9,0.575
7314,229,9,0.702
7314,230,9,0.522
7314,231,9,0.3379999999999999
7314,232,9,0.59
7314,233,9,0.4329999999999999
7314,234,9,1.201
7314,235,9,0.354
7314,236,9,0.484
7314,237,9,6.189
7314,238,9,0.314
7314,239,9,0.252
7314,240,9,0.312
7314,241,9,0.244
7314,242,9,0.285
7314,243,9,0.259
7314,244,9,0.269
7314,245,9,0.28
7314,246,9,0.8019999999999999
7314,247,9,0.434
7314,248,9,0.77
7314,249,9,0.42
7314,250,9,0.973
7314,251,9,0.767
7314,252,9,0.4419999999999999
7314,253,9,2.78
7314,254,9,0.624
7314,255,9,0.4549999999999999
7314,256,9,0.321
7314,257,9,0.329
7314,258,9,0.573
7314,259,9,0.667
7314,260,9,0.401
7314,261,9,0.4609999999999999
7314,262,9,1.359
7314,263,9,0.444
7314,264,9,0.288
7314,265,9,4.104
7314,266,9,0.471
7314,267,9,0.834
7314,268,9,0.3219999999999999
7314,269,9,0.475
7314,270,9,0.373
7314,271,9,0.328
7314,272,9,1.302
7314,273,9,0.698
7314,274,9,0.544
7314,275,9,1.029
7314,276,9,1.002
7314,277,9,0.514
7314,278,9,0.314
7314,279,9,1.525
7314,280,9,0.381
7314,281,9,0.471
7314,282,9,0.602
7314,283,9,0.581
7314,284,9,0.356
7314,285,9,0.283
7314,286,9,0.482
7314,287,9,0.273
7314,288,9,0.378
7314,289,9,0.378
7314,290,9,0.321
7314,291,9,2.839
7314,292,9,0.734
7314,293,9,0.292
7314,294,9,0.3
7314,295,9,3.792
7314,296,9,1.798
7314,297,9,0.485
7314,298,9,0.315
7314,299,9,0.733
7314,300,9,0.802
7314,301,9,0.669
7314,302,9,0.355
7314,303,9,0.667
7314,304,9,0.511
7314,305,9,2.009
7314,306,9,0.596
7314,307,9,0.6679999999999999
7314,308,9,0.31
7314,309,9,0.369
7314,310,9,1.166
7314,311,9,0.536
7314,312,9,0.3319999999999999
7314,313,9,0.6679999999999999
7314,314,9,0.5389999999999999
7314,315,9,0.426
7314,316,9,0.553
7314,317,9,0.765
7314,318,9,0.8380000000000001
7314,319,9,1.336
7314,320,9,0.598
7314,321,9,1.136
7314,322,9,0.348
7314,323,9,0.8380000000000001
7314,324,9,0.7569999999999999
7314,325,9,0.768
7314,326,9,0.845
7314,327,9,0.497
7314,328,9,1.255
7314,329,9,0.274
7314,330,9,0.459
7314,331,9,1.904
7314,332,9,0.314
7314,333,9,1.201
7314,334,9,0.3379999999999999
7314,335,9,0.614
7314,336,9,0.298
7314,337,9,1.42
7314,338,9,0.6799999999999999
7314,339,9,0.6779999999999999
7314,340,9,0.291
7314,341,9,0.314
7314,342,9,0.873
7314,343,9,2.182
7314,344,9,0.608
7314,345,9,0.8520000000000001
7314,346,9,0.765
7314,347,9,0.606
7314,348,9,0.763
7314,349,9,0.33
7314,350,9,2.191
7314,351,9,0.751
7314,352,9,0.24
7314,353,9,0.819
7314,354,9,0.55
7314,355,9,1.017
7314,356,9,0.214
7314,357,9,0.943
7314,358,9,0.524
7314,359,9,0.376
7314,360,9,0.285
7314,361,9,0.222
7314,362,9,0.602
7314,363,9,0.621
7314,364,9,0.3319999999999999
7314,365,9,0.47
7314,366,9,0.2269999999999999
7314,367,9,0.89
7314,368,9,1.988
7314,369,9,2.382
7314,370,9,0.5880000000000001
7314,371,9,2.474
7314,372,9,0.255
7314,373,9,2.527
7314,374,9,0.821
7314,375,9,0.8240000000000001
7314,376,9,0.463
7314,377,9,2.385
7314,378,9,1.275
7314,379,9,0.511
7314,380,9,0.336
7314,381,9,0.286
7314,382,9,0.2789999999999999
7314,383,9,0.4529999999999999
7314,384,9,3.681
7314,385,9,1.983
7314,386,9,0.294
7314,387,9,1.962
7314,388,9,0.295
7314,389,9,2.2270000000000003
7314,390,9,2.376
7314,391,9,0.61
7314,392,9,0.476
7314,393,9,1.08
7314,394,9,0.296
7314,395,9,0.827
7314,396,9,0.491
7314,397,9,0.449
7314,398,9,0.409
7314,399,9,0.299
7314,400,9,0.7270000000000001
7314,401,9,0.424
7314,402,9,0.562
7314,403,9,0.315
7314,404,9,0.525
7314,405,9,0.483
7314,406,9,0.241
7314,407,9,0.295
7314,408,9,2.027
7314,409,9,0.312
7314,410,9,0.327
7314,411,9,0.371
7314,412,9,0.57
7314,413,9,0.512
7314,414,9,0.573
7314,415,9,0.401
7314,416,9,0.508
7314,417,9,0.601
7314,418,9,0.435
7314,419,9,0.437
7314,420,9,0.299
7314,421,9,0.45
7314,422,9,0.419
7314,423,9,0.3339999999999999
7314,424,9,0.251
7314,425,9,1.262
7314,426,9,0.509
7314,427,9,0.328
7314,428,9,2.257
7314,429,9,0.497
